StartTime,StopTime,Duration,ActivityLabel,ActivityType
765.71,768.518,2.808,TalkR,AuralOral Communication
768.518,770.226,1.708,ListenR,AuralOral Communication
770.226,774.915,4.689,TalkU,AuralOral Communication
775.606,783.581,7.975,TalkU,AuralOral Communication
785.403,790.354,4.951,ListenL,AuralOral Communication
790.354,791.239,0.885,ListenR,AuralOral Communication
791.239,811.505,20.266,TalkR,AuralOral Communication
811.505,818.717,7.212,ListenR,AuralOral Communication
818.717,823.895,5.178,TalkR,AuralOral Communication
929.505,1060.797,131.292,ListenV,AuralOral Communication
1117.784,1122.56,4.776,ListenL,AuralOral Communication
1123.355,1124.435,1.08,TalkU,AuralOral Communication
1124.435,1124.831,0.396,ListenL,AuralOral Communication
1124.831,1130.691,5.86,TalkL,AuralOral Communication
1130.698,1136.648,5.95,ListenR,AuralOral Communication
1136.648,1146.999,10.351,TalkL,AuralOral Communication
1146.999,1155.778,8.779,ListenL,AuralOral Communication
1155.778,1164.995,9.217,TalkL,AuralOral Communication
1164.995,1167.01,2.015,ListenU,AuralOral Communication
1167.01,1170.747,3.737,ListenR,AuralOral Communication
1170.747,1182.012,11.265,ListenL,AuralOral Communication
1184.953,1206.355,21.402,ListenL,AuralOral Communication
1206.367,1222.037,15.67,TalkU,AuralOral Communication
1222.054,1244.615,22.561,ListenL,AuralOral Communication
1244.615,1283.224,38.609,TalkU,AuralOral Communication
1283.224,1286.313,3.089,ListenL,AuralOral Communication
1286.313,1286.97,0.657,TalkL,AuralOral Communication
1286.973,1288.715,1.742,ListenL,AuralOral Communication
1288.719,1293.711,4.992,TalkL,AuralOral Communication
1294.896,1301.06,6.164,TalkL,AuralOral Communication
1305.046,1307.803,2.757,ListenL,AuralOral Communication
1307.82,1354.811,46.991,TalkU,AuralOral Communication
1354.811,1357.158,2.347,ListenL,AuralOral Communication
1357.158,1359.705,2.547,ListenR,AuralOral Communication
1359.705,1360.054,0.349,TalkR,AuralOral Communication
1360.054,1361.098,1.044,ListenL,AuralOral Communication
1361.098,1364.389,3.291,ListenR,AuralOral Communication
1364.389,1365.401,1.012,TalkU,AuralOral Communication
1365.408,1367.853,2.445,ListenL,AuralOral Communication
1367.853,1370.41,2.557,ListenR,AuralOral Communication
1370.761,1381.811,11.05,TalkU,AuralOral Communication
1381.857,1387.0,5.143,ListenR,AuralOral Communication
1387.0,1389.1,2.1,ListenL,AuralOral Communication
1389.1,1390.757,1.657,TalkL,AuralOral Communication
1390.757,1392.101,1.344,ListenL,AuralOral Communication
1392.101,1393.305,1.204,TalkL,AuralOral Communication
1393.305,1398.104,4.799,ListenL,AuralOral Communication
1398.104,1399.456,1.352,TalkL,AuralOral Communication
1399.474,1407.621,8.147,ListenL,AuralOral Communication
1486.01,1525.517,39.507,ListenV,AuralOral Communication
1525.909,1549.223,23.314,ListenV,AuralOral Communication
1549.223,1552.531,3.308,ListenU,AuralOral Communication
1589.866,1594.76,4.894,TalkL,AuralOral Communication
1594.799,1597.792,2.993,ListenU,AuralOral Communication
1597.919,1598.958,1.039,ListenL,AuralOral Communication
1598.958,1619.755,20.797,TalkU,AuralOral Communication
1620.944,1622.252,1.308,TalkL,AuralOral Communication
1624.112,1633.129,9.017,TalkR,AuralOral Communication
1633.129,1635.869,2.74,ListenL,AuralOral Communication
1635.869,1642.251,6.382,TalkL,AuralOral Communication
1642.251,1643.8,1.549,ListenR,AuralOral Communication
1643.8,1656.995,13.195,TalkR,AuralOral Communication
1658.204,1663.041,4.837,TalkR,AuralOral Communication
1666.987,1668.585,1.598,ListenL,AuralOral Communication
1668.585,1694.4,25.815,TalkU,AuralOral Communication
1695.26,1707.501,12.241,ListenL,AuralOral Communication
1707.501,1716.019,8.518,TalkU,AuralOral Communication
1717.17,1729.591,12.421,TalkU,AuralOral Communication
1730.458,1731.369,0.911,ListenL,AuralOral Communication
1731.369,1735.274,3.905,ListenR,AuralOral Communication
1735.274,1742.848,7.574,TalkU,AuralOral Communication
1743.26,1745.245,1.985,ListenL,AuralOral Communication
1745.245,1746.73,1.485,ListenR,AuralOral Communication
1746.73,1750.164,3.434,TalkL,AuralOral Communication
1750.164,1751.03,0.866,ListenL,AuralOral Communication
1751.03,1758.027,6.997,TalkL,AuralOral Communication
1758.027,1759.114,1.087,ListenL,AuralOral Communication
1759.114,1763.006,3.892,TalkU,AuralOral Communication
1763.006,1764.271,1.265,ListenU,AuralOral Communication
1764.271,1785.177,20.906,TalkU,AuralOral Communication
1785.177,1786.671,1.494,ListenL,AuralOral Communication
1786.671,1790.422,3.751,TalkL,AuralOral Communication
1790.664,1792.862,2.198,ListenL,AuralOral Communication
1792.862,1794.108,1.246,TalkL,AuralOral Communication
1794.108,1796.965,2.857,ListenL,AuralOral Communication
1796.965,1799.48,2.515,TalkR,AuralOral Communication
1799.526,1807.226,7.7,TalkR,AuralOral Communication
1808.179,1808.87,0.691,ListenL,AuralOral Communication
1808.87,1811.269,2.399,ListenR,AuralOral Communication
1811.269,1832.276,21.007,ListenL,AuralOral Communication
1832.276,1839.387,7.111,TalkL,AuralOral Communication
1839.387,1845.541,6.154,ListenL,AuralOral Communication
1845.541,1866.17,20.629,TalkL,AuralOral Communication
1866.936,1871.289,4.353,TalkU,AuralOral Communication
1874.167,1885.991,11.824,TalkU,AuralOral Communication
1886.333,1892.085,5.752,ListenL,AuralOral Communication
1892.085,1896.458,4.373,TalkL,AuralOral Communication
1958.552,2078.597,120.045,ListenV,AuralOral Communication
2080.793,2082.589,1.796,ListenU,AuralOral Communication
2125.664,2128.274,2.61,TalkL,AuralOral Communication
2128.286,2145.385,17.099,ListenL,AuralOral Communication
2145.951,2147.301,1.35,ListenL,AuralOral Communication
2148.274,2150.372,2.098,ListenR,AuralOral Communication
2150.372,2153.577,3.205,TalkU,AuralOral Communication
2154.568,2157.164,2.596,ListenL,AuralOral Communication
2157.164,2158.987,1.823,ListenR,AuralOral Communication
2159.567,2165.186,5.619,ListenR,AuralOral Communication
2165.211,2171.627,6.416,ListenL,AuralOral Communication
2171.627,2174.357,2.73,ListenR,AuralOral Communication
2174.357,2178.905,4.548,ListenL,AuralOral Communication
2178.905,2180.842,1.937,TalkL,AuralOral Communication
2180.842,2182.274,1.432,ListenR,AuralOral Communication
2182.299,2184.731,2.432,ListenR,AuralOral Communication
2184.76,2201.064,16.304,TalkU,AuralOral Communication
2201.064,2203.875,2.811,ListenL,AuralOral Communication
2203.875,2204.755,0.88,ListenR,AuralOral Communication
2204.755,2205.704,0.949,TalkR,AuralOral Communication
2205.704,2210.362,4.658,ListenR,AuralOral Communication
2210.362,2211.65,1.288,ListenL,AuralOral Communication
2211.65,2215.042,3.392,TalkU,AuralOral Communication
2215.042,2217.172,2.13,ListenU,AuralOral Communication
2217.172,2217.804,0.632,ListenL,AuralOral Communication
2217.804,2218.62,0.816,ListenR,AuralOral Communication
2218.622,2222.054,3.432,ListenL,AuralOral Communication
2222.054,2233.855,11.801,ListenR,AuralOral Communication
2233.856,2235.394,1.538,ListenL,AuralOral Communication
2235.394,2238.765,3.371,ListenR,AuralOral Communication
2238.765,2244.775,6.01,TalkR,AuralOral Communication
2244.775,2248.296,3.521,ListenR,AuralOral Communication
2248.296,2265.436,17.14,ListenL,AuralOral Communication
2265.484,2267.075,1.591,TalkL,AuralOral Communication
2267.075,2270.149,3.074,ListenL,AuralOral Communication
2270.149,2278.393,8.244,ListenR,AuralOral Communication
2278.393,2281.267,2.874,ListenL,AuralOral Communication
2281.267,2282.124,0.857,TalkU,AuralOral Communication
2282.124,2293.747,11.623,ListenL,AuralOral Communication
2293.747,2300.992,7.245,TalkU,AuralOral Communication
2302.164,2305.589,3.425,ListenL,AuralOral Communication
2305.589,2309.775,4.186,TalkL,AuralOral Communication
2309.775,2311.964,2.189,ListenL,AuralOral Communication
2313.098,2314.318,1.22,ListenR,AuralOral Communication
2314.318,2315.2290000000003,0.911,ListenL,AuralOral Communication
2315.2290000000003,2316.784,1.5550000000000002,ListenR,AuralOral Communication
2316.784,2318.1040000000003,1.32,TalkR,AuralOral Communication
2318.1040000000003,2331.374,13.27,ListenR,AuralOral Communication
2331.374,2338.771,7.397,ListenL,AuralOral Communication
2338.771,2339.856,1.085,ListenR,AuralOral Communication
2339.856,2352.16,12.304,ListenL,AuralOral Communication
2352.16,2354.504,2.344,ListenR,AuralOral Communication
2354.535,2356.363,1.828,ListenU,AuralOral Communication
2356.363,2362.859,6.496,ListenR,AuralOral Communication
2362.859,2370.142,7.283,ListenL,AuralOral Communication
2370.142,2370.98,0.838,TalkL,AuralOral Communication
2370.98,2378.289,7.309,ListenR,AuralOral Communication
2378.289,2380.174,1.885,ListenL,AuralOral Communication
2380.174,2392.775,12.601,ListenR,AuralOral Communication
2392.775,2396.208,3.433,ListenL,AuralOral Communication
2396.208,2403.429,7.221,TalkU,AuralOral Communication
2403.444,2404.664,1.22,ListenR,AuralOral Communication
2404.678,2409.066,4.388,TalkU,AuralOral Communication
2410.776,2418.907,8.131,TalkL,AuralOral Communication
2418.907,2425.572,6.665,ListenL,AuralOral Communication
2425.572,2427.791,2.219,TalkL,AuralOral Communication
2427.791,2430.055,2.264,TalkL,AuralOral Communication
2508.754,2557.855,49.101,ListenV,AuralOral Communication
2562.039,2566.694,4.655,ListenU,AuralOral Communication
2632.782,2639.192,6.41,ListenL,AuralOral Communication
2639.2200000000003,2643.048,3.828,TalkU,AuralOral Communication
2645.562,2652.489,6.927,TalkU,AuralOral Communication
2652.489,2654.561,2.072,ListenL,AuralOral Communication
2654.561,2655.977,1.416,TalkL,AuralOral Communication
2656.005,2657.87,1.865,TalkL,AuralOral Communication
2657.87,2660.792,2.922,TalkU,AuralOral Communication
2660.792,2661.348,0.556,TalkU,AuralOral Communication
2661.348,2662.8,1.452,ListenL,AuralOral Communication
2662.8,2663.782,0.982,TalkL,AuralOral Communication
2663.782,2664.767,0.985,ListenL,AuralOral Communication
2664.767,2668.657,3.89,TalkU,AuralOral Communication
2668.837,2673.704,4.867,ListenU,AuralOral Communication
2673.782,2681.789,8.007,ListenL,AuralOral Communication
2681.808,2684.752,2.944,ListenR,AuralOral Communication
2684.752,2686.635,1.883,ListenL,AuralOral Communication
2686.648,2687.399,0.751,ListenR,AuralOral Communication
2687.401,2689.568,2.167,ListenL,AuralOral Communication
2689.568,2702.848,13.28,ListenR,AuralOral Communication
2702.848,2709.109,6.261,TalkU,AuralOral Communication
2710.481,2742.328,31.847,ListenL,AuralOral Communication
2742.328,2743.343,1.015,ListenR,AuralOral Communication
2743.35,2743.947,0.597,TalkR,AuralOral Communication
2743.947,2748.36,4.413,ListenL,AuralOral Communication
2748.36,2752.745,4.385,TalkR,AuralOral Communication
2752.7650000000003,2755.956,3.191,ListenL,AuralOral Communication
2755.956,2762.443,6.487,TalkL,AuralOral Communication
2762.465,2763.525,1.06,ListenR,AuralOral Communication
2763.543,2779.84,16.297,TalkR,AuralOral Communication
2779.8630000000003,2780.856,0.993,ListenR,AuralOral Communication
2780.856,2781.686,0.83,TalkR,AuralOral Communication
2781.69,2784.886,3.196,ListenR,AuralOral Communication
2784.886,2786.033,1.147,TalkR,AuralOral Communication
2786.033,2790.548,4.515,ListenR,AuralOral Communication
2790.566,2791.158,0.592,ListenL,AuralOral Communication
2791.16,2799.965,8.805,ListenR,AuralOral Communication
2799.965,2803.119,3.154,ListenL,AuralOral Communication
2803.119,2811.684,8.565,ListenR,AuralOral Communication
2811.684,2813.361,1.677,TalkU,AuralOral Communication
2813.361,2819.754,6.393,ListenL,AuralOral Communication
2819.754,2833.734,13.98,ListenR,AuralOral Communication
2833.734,2834.624,0.89,TalkU,AuralOral Communication
2834.6310000000003,2839.443,4.812,ListenR,AuralOral Communication
2839.443,2841.75,2.307,ListenL,AuralOral Communication
2841.75,2843.385,1.635,ListenR,AuralOral Communication
2843.385,2844.458,1.073,TalkR,AuralOral Communication
2845.083,2846.7960000000003,1.713,ListenR,AuralOral Communication
2846.804,2847.568,0.764,TalkR,AuralOral Communication
2847.578,2851.033,3.455,ListenR,AuralOral Communication
2851.033,2858.741,7.708,TalkR,AuralOral Communication
2858.741,2860.043,1.302,ListenR,AuralOral Communication
2860.043,2861.227,1.184,TalkR,AuralOral Communication
2861.227,2861.889,0.662,ListenL,AuralOral Communication
2861.892,2864.605,2.713,ListenR,AuralOral Communication
2864.605,2870.178,5.573,TalkR,AuralOral Communication
2870.178,2871.149,0.971,ListenR,AuralOral Communication
2871.168,2873.969,2.801,ListenL,AuralOral Communication
2873.9700000000003,2880.587,6.617,ListenR,AuralOral Communication
2880.587,2882.318,1.731,TalkU,AuralOral Communication
2882.318,2883.848,1.53,ListenR,AuralOral Communication
2883.848,2885.223,1.375,ListenL,AuralOral Communication
2885.223,2893.37,8.147,ListenR,AuralOral Communication
2893.419,2894.443,1.024,TalkR,AuralOral Communication
2894.444,2895.359,0.915,ListenR,AuralOral Communication
2895.359,2927.09,31.731,TalkR,AuralOral Communication
2927.09,2928.306,1.216,ListenR,AuralOral Communication
2928.306,2929.887,1.581,TalkR,AuralOral Communication
3001.981,3005.831,3.85,ListenU,AuralOral Communication
3005.831,3065.283,59.452,ListenV,AuralOral Communication
3065.682,3117.245,51.563,ListenV,AuralOral Communication
3117.246,3120.152,2.906,ListenU,AuralOral Communication
3151.788,3155.468,3.68,TalkL,AuralOral Communication
3155.468,3158.298,2.83,ListenL,AuralOral Communication
3158.298,3160.5750000000003,2.277,TalkL,AuralOral Communication
3160.5750000000003,3162.743,2.168,ListenL,AuralOral Communication
3162.743,3164.132,1.389,TalkL,AuralOral Communication
3164.132,3171.489,7.357,TalkU,AuralOral Communication
3171.489,3172.1240000000003,0.635,ListenL,AuralOral Communication
3172.1240000000003,3175.334,3.21,TalkL,AuralOral Communication
3175.334,3178.714,3.38,ListenL,AuralOral Communication
3178.714,3204.868,26.154,TalkU,AuralOral Communication
3204.868,3208.251,3.383,ListenL,AuralOral Communication
3208.251,3211.895,3.644,TalkL,AuralOral Communication
3214.725,3216.553,1.828,TalkL,AuralOral Communication
3216.553,3222.391,5.838,TalkL,AuralOral Communication
3222.391,3225.388,2.997,ListenR,AuralOral Communication
3225.388,3243.619,18.231,TalkR,AuralOral Communication
3243.907,3248.929,5.022,TalkL,AuralOral Communication
3252.13,3257.598,5.468,ListenL,AuralOral Communication
3257.598,3259.186,1.588,TalkL,AuralOral Communication
3259.186,3334.737,75.551,TalkU,AuralOral Communication
3335.576,3337.712,2.136,TalkR,AuralOral Communication
3338.727,3351.607,12.88,TalkU,AuralOral Communication
3351.607,3353.263,1.656,TalkU,AuralOral Communication
3354.4880000000003,3361.04,6.552,TalkU,AuralOral Communication
3364.016,3367.704,3.688,ListenU,AuralOral Communication
3368.096,3381.768,13.672,TalkU,AuralOral Communication
3383.849,3384.744,0.895,TalkU,AuralOral Communication
3388.594,3394.375,5.781,ListenL,AuralOral Communication
3394.85,3397.106,2.256,TalkU,AuralOral Communication
3397.578,3431.332,33.754,TalkL,AuralOral Communication
3431.336,3443.271,11.935,ListenL,AuralOral Communication
3443.271,3445.356,2.085,TalkL,AuralOral Communication
3445.356,3446.626,1.27,ListenL,AuralOral Communication
3446.626,3454.679,8.053,TalkU,AuralOral Communication
3454.6800000000003,3469.673,14.993,TalkU,AuralOral Communication
3470.523,3471.071,0.548,TalkU,AuralOral Communication
3472.276,3473.145,0.869,ListenR,AuralOral Communication
3478.214,3481.902,3.688,ListenL,AuralOral Communication
3481.902,3483.013,1.111,TalkU,AuralOral Communication
3484.775,3486.294,1.519,TalkU,AuralOral Communication
3487.103,3488.342,1.239,ListenU,AuralOral Communication
3509.7180000000003,3510.754,1.036,ListenL,AuralOral Communication
3510.754,3515.561,4.807,ListenU,AuralOral Communication
3515.561,3517.284,1.723,ListenL,AuralOral Communication
3517.654,3519.446,1.792,ListenU,AuralOral Communication
3519.446,3523.331,3.885,ListenU,AuralOral Communication
3523.656,3525.024,1.368,ListenU,AuralOral Communication
3526.5170000000003,3528.933,2.416,TalkU,AuralOral Communication
3528.933,3531.1620000000003,2.229,ListenU,AuralOral Communication
3531.1620000000003,3533.054,1.892,ListenR,AuralOral Communication
3533.054,3539.019,5.965,TalkR,AuralOral Communication
3539.019,3547.21,8.191,ListenR,AuralOral Communication
3547.494,3552.1510000000003,4.657,TalkR,AuralOral Communication
3552.8140000000003,3557.507,4.693,ListenL,AuralOral Communication
3557.507,3560.877,3.37,TalkL,AuralOral Communication
3560.877,3563.753,2.876,ListenL,AuralOral Communication
3564.293,3566.717,2.424,TalkL,AuralOral Communication
3568.152,3582.057,13.905,ListenR,AuralOral Communication
3583.222,3585.585,2.363,ListenU,AuralOral Communication
3585.99,3588.914,2.924,TalkU,AuralOral Communication
3588.914,3589.3610000000003,0.447,ListenR,AuralOral Communication
3592.379,3602.953,10.574,ListenL,AuralOral Communication
